Subject_ID,Task,Item_Index,Absolute_Word_Start,Absolute_Word_End,Duration,Gap_Before,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
xxxxxxxx038,STT,3,3.057713126,3.359235543,0.301522417,0.589020536,39.5916748,0.051557802,38.09996033,39.99355316,41.49930573,3.399345398,29.21981812,0.0,-50.30836487,0.0,0.81374377,0.376840144,0.479775727,0.971202314,1.075986743,0.596211016,7.137552738,0.0,-4.090130806,0.0,0.526630282,0.441669881,28.70712471,0.18649058,5.773584843,1.087700725,35.49638367,0.186546817,-11.24569607,-0.998627961,0.014120439,0.607072473,0.40149954,0.617883205,11.71176434,0.228718311,23.89097595,0.146002591,18.63160133,0.348493427,601.1035767,0.235867202,1360.215698,0.086825565,-20.77376175,-0.468600661,1866.459839,0.049426001,525.4102783,0.301620632,-30.83906746,-0.160032243,2870.566895,0.046155695,819.9641113,0.143834516,-28.95043564,-0.26278618,-19.7735157,-0.208722189,24.55232811,0.173436552,0.036175989,0.870533228,-0.034386966,-0.23547028,0.491421998,0.443119675,28.44961548,0.211646035,4.564981461,1.472375751,35.20175552,0.209039137,-11.56828022,-1.096939445,0.0,0.0,0.0,0.0,0.0,3.448276043,4.545454502,0.209999993,0.0,0.0,0.0,-26.11183739
xxxxxxxx038,STT,4,3.730879453,4.12355981,0.392680357,0.37164391,33.12866592,0.114021339,33.51062012,33.85843658,34.60490799,1.094287872,434.6237793,0.0,9.560154915,0.0,0.952084661,0.539952278,0.418913424,0.923230648,1.534816504,1.115903139,6.754131794,0.0,-8.576828957,0.0,0.328475595,0.414055318,29.13998032,0.105438262,-4.038142204,-3.95428586,6.920013428,1.616798878,0.3672221,31.99035835,0.046698529,2.515396357,0.741833925,0.568104267,7.202850819,0.592851758,5.335126877,1.043877363,15.86284351,0.799167633,619.1496582,0.309786141,1272.572754,0.18840012,-8.745195389,-0.939151049,1605.556641,0.156320065,1081.181274,0.297562599,-15.66649723,-0.61729455,2670.397949,0.166778475,783.4505005,0.494871408,-20.49946976,-0.464662373,-11.23798752,-0.746821284,19.95519066,0.403778851,0.020405373,1.898226619,-0.015948715,-0.852793694,0.331802726,0.412544042,28.59959412,0.102606885,-5.094728947,-3.365096807,7.855609894,1.509293795,-0.555724621,-21.79459953,0.0,0.0,0.0,0.0,0.0,2.631578922,3.125,0.310000002,0.0,0.0,0.0,-30.12410736
xxxxxxxx038,STT,5,4.610552218,5.017256874,0.406704656,0.486992408,38.20502472,0.083485201,36.06949615,39.17783737,40.53636932,4.466873169,13.29743099,0.0,-76.7335968,0.0,0.693266213,0.436040431,0.358444333,0.761187851,0.972774148,0.614329815,1.952482343,4.036025524,1.55245769,0.0,0.384329677,0.541528046,31.8235054,0.152309522,6.328893185,1.127520204,30.89748001,0.246446535,-3.818594933,-3.033120155,0.030541237,1.11334002,0.599052191,1.145980239,11.30642033,0.357484668,20.84546661,0.509300888,23.45322609,0.291243881,663.7512817,0.129621655,1253.736694,0.065298796,-25.84749413,-0.513773382,1831.723633,0.056478638,586.9858398,0.269037455,-30.02488708,-0.183981821,2850.15332,0.045196395,675.1089478,0.226492837,-33.21897507,-0.298989296,-21.19765282,-0.218424439,27.63489723,0.283263117,0.035289042,0.900535464,-0.035707023,-0.299699068,0.428799987,0.461414963,32.12291336,0.164910108,5.951920033,1.298634648,31.04181862,0.269913256,-4.91231823,-2.516273022,0.0,0.0,0.0,0.0,0.0,2.56410265,3.125,0.310000002,0.0,0.0,0.0,-26.50716591
xxxxxxxx038,STT,6,5.326877502,5.698521412,0.37164391,0.309620629,34.24574661,0.00965062,34.03128052,34.16237259,34.31582642,0.284545898,10.4203701,5.985425949,3.380896807,0.0,0.972916007,0.412396491,0.458512813,1.129537344,1.363582134,0.905069351,4.978118896,0.0,-6.763438702,0.0,0.27523604,0.478021771,33.03104782,0.088699147,-5.408193588,-3.441431999,4.482627869,3.53172493,4.973171711,1.885242343,0.012901136,1.082131267,0.647508025,1.229332685,9.581954002,0.222989857,5.343862534,0.772736728,15.08709717,0.846439958,537.3555908,0.195178524,1547.345337,0.212753162,-7.808635712,-0.523992658,1416.680176,0.185074046,1248.018921,0.282111853,-13.57967567,-0.907877147,2490.062744,0.152960911,683.1762085,0.395007342,-21.5825901,-0.547766745,-12.18056011,-0.829380751,20.76290321,0.420984656,0.043108154,0.315521061,-0.01692198,-0.727086127,0.235603496,0.422834665,33.54182816,0.079755336,-5.5473876,-3.752080441,7.703783035,2.122020006,4.403418541,2.347686529,0.0,0.0,0.0,0.0,0.0,2.77777791,3.571428537,0.269999981,0.0,0.0,0.0,-30.04079247
xxxxxxxx038,STT,7,6.112238217,6.385712038,0.27347382,0.413716805,34.80272675,0.022882342,34.16476822,34.53285599,35.34768295,1.182914734,21.44705009,0.0,12.140275,0.0,0.895545483,0.310912609,0.69147402,0.929711938,1.171619296,0.480145276,5.040251732,8.076836586,3.454938889,0.0,0.403334707,0.517088234,36.49097061,0.063814715,3.062174797,2.742036581,-12.83792686,-0.487175256,-17.15139389,-0.556522429,0.011259502,1.277601242,0.669367373,0.748941481,10.2155304,0.172740862,1.64154613,0.702041864,20.56854439,0.24988389,784.0298462,0.219489887,1370.977661,0.211587191,-5.744437695,-0.412843883,1637.536743,0.142314121,1072.753906,0.118363641,-18.97545433,-0.593616188,3088.303955,0.104371414,845.6618652,1.514118552,-30.17728615,-0.127172455,-7.616234303,-0.611278832,27.15310287,0.147850439,0.033533551,0.46507296,-0.010678043,-1.481641293,0.418836355,0.693028033,36.59412766,0.065834254,-0.48442018,-13.10791206,-15.29514217,-0.215166375,-20.28001213,-0.424868673,0.0,0.0,0.0,0.0,0.0,3.846153975,5.263157845,0.179999992,0.0,0.0,0.0,-28.76325417
xxxxxxxx038,STT,8,6.799428843,7.065890514,0.266461671,0.413716805,35.14740753,0.038720142,33.94523621,34.50856018,36.56816864,2.622932434,0.194988057,0.0,0.0,0.0,0.488766074,0.295165569,0.384114116,0.51671654,0.610782564,0.226668447,0.607133508,2.773737431,1.683988333,0.0,0.224036291,0.367937982,38.61393738,0.138794348,19.78909302,0.208576202,-0.913088679,-12.32546806,4.016307354,3.779763222,0.011562479,0.377214551,0.915262759,1.226090431,11.91460991,0.059778351,3.090421438,1.985691547,32.29737473,0.081733316,765.5958252,0.135990486,1512.354248,0.108571537,-24.85922813,-0.414276838,1713.200562,0.076254897,1380.536011,0.213016346,-36.66347504,-0.134047717,2973.705566,0.091252603,1225.473877,0.356207043,-47.69445801,-0.077532597,-25.85178757,-0.078111283,40.6595726,0.051459704,0.027123356,0.427601039,-0.032704417,-0.290944338,0.213228762,0.504061162,40.23692703,0.125250265,20.35700798,0.17498143,-6.442426682,-0.945909798,1.056895256,15.38172054,0.0,0.0,0.0,0.0,0.0,4.0,5.263157845,0.179999992,0.0,0.0,0.0,-30.25182152
xxxxxxxx038,STT,9,7.774117587,8.040579258,0.266461671,0.708227073,35.3396225,0.031134179,34.30341721,34.91612625,36.44222641,2.138809204,26.05529213,0.0,14.25605869,0.0,0.631953299,0.311964393,0.48873207,0.609355748,0.809391737,0.320659667,15.01692295,0.0,-3.678986073,0.0,0.326315343,0.628783882,37.02336884,0.150222912,17.15134048,0.220979333,0.072754532,71.5463562,-20.0366993,-0.994941771,0.010087463,0.58278805,1.095894456,1.198058844,10.93463612,0.210858375,2.880607605,2.513595819,31.26106453,0.14874582,714.694458,0.275490195,1278.668701,0.117072359,-14.25388336,-0.79014194,1703.272095,0.180882186,1236.977051,0.302511394,-31.06806183,-0.322370231,3057.364014,0.08773683,334.6441345,1.103825688,-38.73616028,-0.184641659,-22.47328568,-0.191833749,31.1468029,0.24029395,0.051788121,0.277841836,-0.039062623,-0.208006784,0.364892066,0.648173511,36.04527283,0.166722178,16.3155098,0.215884775,-1.677765965,-2.440904379,-25.98470306,-0.744712949,0.0,0.0,0.0,0.0,0.0,4.0,5.263157845,0.179999992,0.0,0.0,0.0,-29.62122726
xxxxxxxx038,STT,10,8.422907537,8.7594907,0.336583163,0.382328279,34.46208572,0.018066721,33.82670593,34.46883011,34.91160965,1.084903717,18.70417976,0.316435844,13.26664066,0.0,1.340429902,0.486727059,0.66750741,1.329339027,2.105719805,1.438212395,17.72290421,0.0,-9.232481956,0.0,0.469935656,0.521247149,24.35169601,0.141251475,-9.72368145,-1.403205276,4.879351616,2.046903849,-1.478827953,-8.099769592,0.008859048,0.513229132,0.567738235,0.454647243,7.754199028,0.18099618,3.985287428,1.01259625,8.580227852,1.317873597,532.6290894,0.288253188,1202.385376,0.355724901,-5.712876797,-0.833877683,1552.069092,0.109260477,1160.697266,0.469523966,-10.8917141,-0.632482469,2419.888672,0.194220677,1049.078979,0.721655786,-13.45787621,-0.73694998,-6.027732849,-1.061908841,11.85811901,0.656058908,0.045560863,0.442240059,-0.01164597,-1.201732993,0.539797843,0.43241784,23.31961823,0.123963416,-11.58613777,-1.250561357,5.76556015,1.871248007,-4.682754993,-2.344153881,0.0,0.0,0.0,0.0,0.0,3.125,3.846153975,0.25,0.0,0.0,0.0,-27.70144081
xxxxxxxx038,STT,11,9.054000968,9.376559832,0.322558865,0.294510268,38.712883,0.077697635,36.72167587,40.04872513,40.80838013,4.086704254,21.57809067,0.0,-76.35077667,0.0,0.552837908,0.465722889,0.241435692,0.632774353,0.808284521,0.566848814,5.061113358,0.0,-4.025500774,0.0,0.397132218,0.490428686,32.7983551,0.063333184,11.4284277,0.569196999,26.67367935,0.172585398,3.545281649,2.412752151,0.021908181,1.088705778,1.082046986,1.372353792,10.85505009,0.335186273,21.02531242,0.290712863,24.0775528,0.221351206,611.2941895,0.25665915,1298.508667,0.137415469,-30.28568077,-0.264604181,1772.296143,0.101449028,659.8275146,0.363949597,-33.9757309,-0.152843967,2803.4646,0.032632384,793.5423584,0.331381857,-37.59636307,-0.131357104,-24.55000114,-0.13357985,31.18497467,0.166223213,0.02936211,1.204431891,-0.028791865,-0.492894113,0.401197106,0.475770056,32.80385971,0.064547859,9.740007401,0.627088904,26.38464165,0.196438566,2.181219816,3.980818033,0.0,0.0,0.0,0.0,0.0,3.225806475,4.347826481,0.219999999,0.0,0.0,0.0,-27.37072182
xxxxxxxx038,STT,12,9.755215891,10.00765326,0.252437372,0.378656059,34.11038589,0.037537511,33.20903397,33.3682251,34.97114563,1.762111664,0.218085393,0.0,0.0,0.0,0.71873796,0.528154671,0.326411724,0.635773838,1.171245337,0.844833612,16.24320412,0.0,-6.342802048,0.0,0.315404028,0.420453995,35.4367485,0.114574745,4.439324379,1.926833391,-15.79926109,-0.707220852,-0.262708038,-49.5429039,0.017673472,1.46236515,0.740339994,0.404495806,9.691470146,0.15804489,-0.706307709,-2.328117371,20.62622833,0.153029963,661.8591919,0.262749195,1393.272339,0.17211087,-10.18417072,-0.78640604,1594.008179,0.150256261,1241.21582,0.202738822,-19.3302803,-0.761556029,2730.748779,0.118460439,1352.692871,0.355287135,-35.19664764,-0.274077773,-8.496955872,-0.589488864,31.48708153,0.168881685,0.007257442,2.616764069,-0.015068224,-0.413559169,0.374069035,0.368603975,35.70694351,0.125876382,2.131135941,3.839726925,-21.20453453,-0.3109411,-4.788504124,-2.488994837,0.0,0.0,0.0,0.0,0.0,4.166666985,5.55555582,0.170000002,0.0,0.0,0.0,-30.07139969
xxxxxxxx038,Dots,1,1.383541791,1.785355054,0.401813263,1.383541791,37.41043472,0.033238467,36.30781937,36.9632225,38.6100502,2.302230835,27.38944435,0.0,15.96374512,0.0,0.781179965,0.384915441,0.545575261,0.707281888,1.092902064,0.547326803,5.707519054,0.0,-4.655669689,0.0,0.414305121,0.592594922,27.51841164,0.579156518,13.53513145,0.332150429,-7.283651352,-1.247682571,-18.60679436,-1.030514717,0.009788145,0.751208186,0.583500445,1.204405308,12.2580862,0.21806109,10.5177002,0.791025817,36.25566483,0.050164744,669.973877,0.228932425,1467.838379,0.168319017,-83.59909058,-1.040593743,1498.380127,0.167808756,1178.200562,0.200683326,-86.77440643,-0.902357519,2985.935547,0.088142127,862.9080811,0.988184929,-94.28250122,-0.778337121,-21.66621399,-0.387935489,29.34950638,0.381947279,0.065491572,0.317338794,-0.034882542,-0.233800188,0.504446089,0.454417259,36.31502914,0.263448238,13.37017345,0.360927254,-7.968454361,-0.883563638,-29.20811653,-0.607603252,-4.141211033,6.980246067,-0.017271059,-0.004514515,0.162347317,2.56410265,3.03030324,0.209999993,0.0,0.099999994,0.0,-25.6268692
xxxxxxxx038,Dots,2,2.121297291,2.384781398,0.263484107,0.335942237,35.09299469,0.021200953,34.48066711,34.90007401,35.58961105,1.108943939,23.48108292,0.0,13.37674522,0.0,0.94594866,0.245530024,0.81613481,0.975148022,1.148290277,0.332155466,0.719609499,4.12277174,3.425018072,0.0,0.450113922,0.25226903,38.70854568,0.077949867,0.855425179,8.137524605,-17.11163712,-0.307037473,-19.38959312,-0.619353831,0.00820334,0.974161744,0.605785489,0.284466267,9.865377426,0.081304833,4.659665585,0.440924197,24.13762856,0.198734313,769.9960938,0.163029566,1440.627686,0.228063777,-7.458363533,-0.691239476,1485.201416,0.095401637,990.2819824,0.123343505,-13.6843977,-0.838487744,3041.956299,0.088157222,377.5626526,0.88110286,-30.65214348,-0.106557518,-4.123739719,-1.734707832,30.13669014,0.128012657,0.035962291,0.79280889,-0.002545465,-7.989736557,0.489235282,0.288660228,38.74524689,0.087903477,-1.301621079,-4.938734531,-19.26788521,-0.163750306,-21.66539764,-0.53186357,0.0,0.0,0.0,0.0,0.0,4.0,5.263157845,0.179999992,0.0,0.0,0.0,-28.38965607
xxxxxxxx038,Dots,3,2.668026813,3.03031746,0.362290647,0.283245415,35.09460068,0.018886477,34.50756836,35.08456802,35.42173767,0.914169312,35.73293686,0.0,10.77209568,0.0,1.081472754,0.501486182,0.541229784,1.080626845,1.679158688,1.137928963,12.86227608,0.0,-6.76394558,0.0,0.361604899,0.35921821,28.219244,0.15123345,-7.746935844,-2.039943218,3.511113882,2.250966549,2.544864655,4.045140266,0.009568927,1.444299221,0.617083132,0.598484755,8.184861183,0.306511432,6.57846117,0.682957709,10.69381618,1.389016986,583.3622437,0.231036201,1334.377197,0.161283746,-9.767908096,-0.752265751,1477.826904,0.197820678,1236.174194,0.295140266,-12.40095234,-0.803937495,2445.106201,0.22367309,667.0690918,0.477449507,-15.55171776,-0.904951751,-7.490514755,-1.251319766,15.15819263,0.714464188,0.04006312,0.598719239,-0.010330833,-1.553943396,0.393226564,0.293692201,27.86599541,0.162340909,-9.663072586,-1.725959778,3.981695175,2.118676186,1.467295885,7.405557156,0.0,0.0,0.0,0.0,0.0,2.857142925,3.448276043,0.280000001,0.0,0.0,0.0,-29.09671593
xxxxxxxx038,Dots,4,3.405782313,3.616569599,0.210787286,0.375464853,40.38547897,0.033117127,39.29901886,40.90024948,41.55591583,2.256896973,0.0,0.0,-0.304376334,0.0,0.653100669,0.256325334,0.532292485,0.743996382,0.766607523,0.234315038,15.47983646,0.0,-2.011704922,0.0,0.364003658,0.493190467,32.65704346,0.096529141,4.444493294,1.74666822,29.24136353,0.123297788,-1.631595612,-3.551839352,0.021631414,1.12715137,0.740936518,0.72238946,12.97188091,0.16771993,29.90896416,0.2043764,22.62804604,0.306892961,644.2900391,0.243626922,1252.807739,0.139382362,-30.21450996,-0.382448822,1760.210571,0.068176486,652.989624,0.353306949,-29.21053505,-0.195624948,2741.285645,0.060259644,659.4359131,0.321259648,-33.43319321,-0.221857667,-19.68006134,-0.169227675,23.57108879,0.184818849,0.013494428,2.029882193,-0.028916221,-0.278933823,0.336552888,0.464889467,31.22640228,0.086003065,0.170047477,28.81745529,27.90893745,0.112732932,0.282977164,20.90520477,0.0,0.0,0.0,0.0,0.0,5.000000477,7.142857075,0.129999995,0.0,0.0,0.0,-27.70505714
xxxxxxxx038,Dots,5,4.48460638,4.813961514,0.329355134,0.868036781,39.92061996,0.052882362,38.10666275,40.46623611,41.84332275,3.736660004,23.57423019,0.0,-41.61581039,0.0,0.665379763,0.314679384,0.410924345,0.770427406,0.841207027,0.430282682,4.395515442,2.045360327,-1.419596195,2.909395933,0.379538238,0.474339604,32.1760788,0.076415233,6.295608521,1.078350067,27.83070755,0.184982583,-2.572490931,-2.338904619,0.029946998,0.958923697,0.70265162,1.196144581,12.09581375,0.222482562,23.55476761,0.151318848,21.49512291,0.357529134,705.2197876,0.11173635,1340.540771,0.20821391,-31.32273102,-0.238896117,1841.887573,0.07264591,670.4199829,0.496322811,-31.40460205,-0.12445493,2775.34082,0.077356197,911.5725098,0.550210774,-32.79171371,-0.216601685,-21.8860302,-0.165221408,25.48680305,0.180290624,0.041347872,0.54349494,-0.033713158,-0.184901163,0.360295147,0.485781193,32.40090561,0.080611922,4.412905216,1.408766389,26.43549538,0.174511164,-1.600725293,-3.941879988,0.0,0.0,0.0,0.0,0.0,6.451612949,4.0,0.239999995,0.0,0.0,0.0,-26.98231506
xxxxxxxx038,Dots,6,5.097206929,5.433149165,0.335942237,0.283245415,34.74814606,0.018961359,34.20732117,34.60358047,34.95647812,0.749156952,26.25215721,0.0,7.328524113,0.0,1.082715034,0.382459611,0.61368382,1.181183338,1.483331323,0.869647503,1.12347579,6.041716099,2.919199705,0.0,0.357258528,0.371204764,29.89958191,0.092045173,-8.128630638,-2.149319649,1.251944542,11.35384846,1.569014668,8.412151337,0.017683098,1.337744594,0.582640052,0.502916992,8.203519821,0.374408841,6.172424316,0.790835798,11.16116238,1.157062054,574.0022583,0.248346612,1302.766724,0.081350215,-6.830178261,-0.575175047,1514.152222,0.152499259,1164.140503,0.383359134,-11.4818325,-0.801453054,2537.599609,0.20834136,616.2053833,0.60446614,-15.77145958,-0.778155267,-8.105262756,-1.124350548,17.45961571,0.406736523,0.0529752,0.302977085,-0.010383766,-1.686757207,0.352018982,0.356983721,30.10333824,0.096639745,-10.70341682,-1.711846113,3.242898703,4.609360695,1.817348242,8.017299652,0.0,0.0,0.0,0.0,0.0,3.125,3.846153975,0.25,0.0,0.0,0.0,-29.46534348
xxxxxxxx038,Dots,7,5.757878426,6.027949636,0.27007121,0.324729261,34.4398613,0.040446743,33.3393364,33.89244843,35.32648468,1.987148285,0.219434172,0.0,0.0,0.0,0.84258157,0.358320624,0.592375219,0.796610594,1.157678366,0.565303147,3.863485813,6.784358501,5.789908886,0.0,0.391310275,0.308019578,36.62591171,0.079648592,1.092948318,6.356253147,-13.29478836,-0.374114215,-22.97980309,-0.473861456,0.037319805,1.563308001,0.490619659,0.418807149,9.319936752,0.195896059,2.780892372,0.720170856,18.4685154,0.19945392,768.1119995,0.233867049,1357.728638,0.111051708,-7.390481472,-0.672936916,1593.742432,0.115068354,1070.847168,0.094304949,-19.17988777,-0.605439246,3144.245117,0.069574691,225.4901886,0.730639398,-27.32869911,-0.163788512,-8.862157822,-0.419611186,25.80999184,0.106303267,0.032779291,0.648274601,-0.013567786,-0.901142776,0.436413407,0.336022824,36.52018356,0.083390921,-1.170262456,-5.212204933,-14.84746075,-0.235328585,-25.99891472,-0.32375595,0.0,0.0,0.0,0.0,0.0,3.846153975,5.000000477,0.189999998,0.0,0.0,0.0,-29.61175728
xxxxxxxx038,Dots,8,6.350717667,6.614201774,0.263484107,0.322768031,34.76150894,0.033183027,33.83827209,34.29469299,35.57389832,1.735626221,29.71790123,0.0,11.11015415,0.0,0.561573625,0.429372966,0.355108261,0.518448412,0.803083837,0.447975576,13.07570076,0.0,-4.179438114,0.0,0.293286741,0.606106997,38.15574265,0.109897099,15.37290096,0.227745816,-2.555131674,-3.502169609,-9.649862289,-2.443359613,0.016317617,0.760884523,0.700944543,1.014791369,11.06531143,0.134201527,2.294029474,1.903200507,28.52275848,0.139799669,824.8693237,0.166812077,1383.754028,0.118596137,-16.48432541,-0.807439029,1704.21875,0.159353331,1079.786255,0.088776611,-32.46640015,-0.285076499,3246.269043,0.080548398,599.6439209,0.96142292,-41.70380783,-0.204015315,-21.48185158,-0.184130803,32.92692566,0.200088829,0.021772938,0.830909073,-0.030813972,-0.239877805,0.327721149,0.729642212,38.91807938,0.107842408,15.15460968,0.215949535,-6.964283943,-0.687905729,-15.9041853,-1.499057412,0.0,0.0,0.0,0.0,0.0,4.0,5.263157845,0.179999992,0.0,0.0,0.0,-30.53174782
xxxxxxxx038,Dots,9,7.477112225,7.780118948,0.303006723,0.862910451,35.69900513,0.037544109,34.62797546,34.92370605,36.987957,2.359981537,21.6479454,0.0,15.75609875,0.0,1.002842426,0.359339118,0.652471781,1.091667295,1.323894382,0.671422601,18.67131424,0.0,-5.354946613,0.0,0.4427239,0.476103961,37.35053253,0.077733144,2.490056038,2.796659946,-12.17777348,-0.441561669,-33.69245529,-0.399354547,0.012590754,1.283517122,0.840994835,1.046941519,10.21823311,0.158910081,2.722347975,0.592603326,23.40878105,0.154332519,763.0537109,0.235951796,1359.031494,0.158335477,-6.159743786,-0.793392777,1525.151611,0.122557022,1166.547974,0.212606102,-16.06713486,-0.779992044,3133.573975,0.069773063,312.4177551,0.95976603,-28.95217323,-0.199167371,-8.031157494,-0.724674225,26.41519928,0.083040215,0.048951071,0.307408869,-0.014885401,-0.995531321,0.494808078,0.520279169,36.60607529,0.073956825,0.906518459,7.566083908,-14.35062313,-0.220496014,-38.46747971,-0.251015455,0.0,0.0,0.0,0.0,0.0,3.448276043,4.347826481,0.219999999,0.0,0.0,0.0,-27.59105873
xxxxxxxx038,Dots,10,8.069951466,8.340022676,0.27007121,0.289832518,34.65640259,0.031494286,33.66597366,34.28310013,35.66231918,1.99634552,23.47849655,0.0,19.21482086,0.0,0.553115964,0.398136467,0.39129433,0.511744022,0.739318371,0.34802404,3.517607212,4.848858356,4.213060379,0.0,0.264425457,0.587949395,39.49022293,0.121649787,14.24897099,0.277756453,-1.051900148,-9.365533829,-18.02024841,-1.043365955,0.010637376,0.601988077,0.731079042,0.536673069,10.78354454,0.166406974,0.044535395,29.16328049,30.03868866,0.0726019,747.5911865,0.169148624,1345.616211,0.202274323,-13.44878292,-0.744373918,1676.473633,0.148669183,997.1420898,0.11181134,-30.70010757,-0.256175041,3198.135986,0.058936991,439.026001,0.901682794,-39.81282043,-0.146022141,-22.69796753,-0.166904762,32.01346588,0.191101,0.02966875,0.603198946,-0.039190412,-0.101279311,0.291463792,0.680429816,40.08987808,0.129685,14.07840824,0.298490018,-5.475744247,-1.060169935,-23.64225006,-0.757790744,0.0,0.0,0.0,0.0,0.0,3.846153975,5.000000477,0.189999998,0.0,0.0,0.0,-31.53082657
xxxxxxxx038,Dots,11,8.643029399,8.886752198,0.243722799,0.303006723,39.82716751,0.020884126,39.5200386,39.76198196,40.61615372,1.096115112,17.5480442,0.0,-36.15561676,0.0,0.745211959,0.316574484,0.576338291,0.832774401,0.957581639,0.381243348,5.419274807,0.0,-5.877349377,0.0,0.406392217,0.400494158,32.19853592,0.16945143,4.267122269,1.530801296,27.43333054,0.236566663,-3.739697695,-2.240556479,0.015346897,1.003901958,0.743452787,1.125885606,12.14762974,0.16809465,28.23465347,0.130041793,26.48105049,0.111099601,539.4823608,0.211049736,1354.633911,0.053902119,-15.99359703,-0.687001348,1666.298218,0.055719387,1168.08313,0.703070581,-27.97948456,-0.180840805,2685.741455,0.087671079,600.7467041,0.187230021,-34.32216644,-0.143380433,-19.97640038,-0.165555939,29.54707718,0.254463226,0.031608768,0.754385531,-0.029504342,-0.174553424,0.355958223,0.253041416,32.87509537,0.188056946,1.996585488,2.910943747,24.2307148,0.161411688,0.132847354,44.04458618,0.0,0.0,0.0,0.0,0.0,4.347826481,5.882352829,0.159999996,0.0,0.0,0.0,-27.48557472
