Subject_ID,Task,Item_Index,Absolute_Word_Start,Absolute_Word_End,Duration,Gap_Before,Auto_Word,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,n_missing_features_before,n_missing_features_after,any_feature_imputed
xxxxxxxx001,Dots,11,5.8218,6.0622,0.2404,0.0779,绿,38.40695953,0.023346275,37.72576904,38.40165329,39.38835907,1.662590027,33.17210007,0,-29.09763527,0,0.888302803,0.174989998,0.675955474,0.929612637,1.02865231,0.352696836,4.55946064,3.363230705,1.5668571,0.308467448,0.479064792,0.411274821,38.85233688,0.082129225,1.850779057,3.12752676,23.32939339,0.350810409,-3.853422403,-1.984537244,0.008868725,0.377712667,0.383712709,0.419956058,13.64748859,0.075686686,12.08129978,0.435542256,20.77087593,0.361628234,781.6837158,0.06810268,1224.287964,0.094563782,-26.69960785,-0.048454944,1838.414673,0.053017233,652.2189331,0.177620485,-33.12144852,-0.096940957,2875.836182,0.061735112,701.4310913,0.10602545,-35.38918304,-0.223806307,-23.41538811,-0.069861114,32.34440613,0.254151762,0.059540659,0.296905279,-0.031506211,-0.194968581,0.457099408,0.352223694,39.41345978,0.089692377,2.440453291,2.608161688,21.67503738,0.390191972,-2.664062977,-3.042045116,0,0,0,0,0,4.347826481,5.882352829,0.159999996,0,0,0,-23.04951096,0,0,0
xxxxxxxx001,Dots,12,6.2079,6.4823,0.2744,0.1457,蓝,31.95558929,0.042985704,31.08912849,31.17325974,32.88381577,1.794687271,0.2041419,0,0,0,0.78262639,0.593371987,0.312444359,0.633329451,1.338600159,1.026155829,0,0,-0.048290893,0,0.273133188,0.29004252,33.37643433,0.15194656,0.602543235,24.3069458,4.297080517,1.671868682,4.876240253,1.722942472,0.020412488,1.678103924,0.684662938,0.549775302,8.646921158,0.176032141,20.40595436,0.239661366,30.82321358,0.384957403,656.9244995,0.289478302,1226.305786,0.074040741,-2.927399397,-1.97429502,1609.192261,0.059770305,876.4594727,0.098192878,-14.91537285,-0.907249391,2787.46167,0.086825505,703.3607178,0.656940103,-28.06461716,-0.444301993,-12.52682686,-0.750980139,26.82734299,0.400102615,0.069431111,0.166046202,-0.002475186,-2.720709801,0.315616995,0.179144084,33.16633987,0.154768392,-4.126821518,-3.228531599,3.292294025,2.280841351,3.008756638,2.875078917,0,0,0,0,0,0,5.000000477,0.189999998,0,0,0,-30.55171776,0,0,0
xxxxxxxx001,Hanzi,1,1.6183,1.9077,0.2894,1.6183,黄,37.1179924,0.023324564,36.43954849,36.72774887,37.9045105,1.464962006,23.34178352,0,5.061006546,0,0.894863605,0.26075989,0.756101131,0.976135015,1.089086413,0.332985282,7.090714455,8.200156212,1.886321425,0,0.469967276,0.489760309,41.95762634,0.125572845,7.251848698,1.057285786,-13.16872692,-0.815715432,-30.46862411,-0.363017589,0.00993527,1.311151862,0.374893218,0.617295206,11.99607849,0.191349402,-8.664323807,-0.272750795,29.54263878,0.102119982,791.6090698,0.178882957,1497.183594,0.240855873,-6.098138332,-0.966619611,1628.394531,0.190580577,1203.799072,0.176158756,-28.43424606,-0.473598033,3182.849121,0.096092373,881.4980469,0.438028902,-44.14444351,-0.127090305,-15.96617317,-0.296133369,35.68891907,0.165648162,0.036868915,0.542114258,-0.027848277,-0.252034366,0.433786899,0.465750277,42.5736351,0.135048941,4.232129574,1.37094295,-17.55903244,-0.431248546,-34.85980225,-0.221045762,0,0,0,0,0,3.70370388,4.761904716,0.199999988,0,0,0,-25.1690979,0,0,0
xxxxxxxx001,Hanzi,2,2.0064,2.195,0.1886,0.0987,红,35.00016022,0.06289281,35.80644608,35.88811111,36.05225754,0.245811462,357.1677246,0,3.245687485,0,0.786255181,0.12625058,0.662476838,0.802975357,0.887541413,0.225064576,0.241684914,0,1.797631621,0,0.366264611,0.952268541,47.64274979,0.03911718,17.4470787,0.099651165,-11.06860447,-0.589957833,-27.81462288,-0.144924894,0.006220445,0.593381941,0.378031522,0.168532968,11.62186432,0.301883787,5.630214214,0.71846056,44.73646164,0.049720936,903.9227905,0.184356138,1543.863647,0.229187831,-12.67021847,-0.69252491,1714.214966,0.206091374,1500.104248,0.091917388,-37.19519043,-0.133196816,3050.382813,0.0906462,1512.378418,0.245493382,-49.63986588,-0.123800673,-28.46309662,-0.060538162,46.94716263,0.032615516,0.076392882,0.201159835,-0.045310792,-0.049920518,0.548011124,0.85015738,48.48871994,0.035186838,16.46267128,0.083866529,-15.26617336,-0.243289933,-30.23956108,-0.091383234,0,0,0,0,0,0,9.090909004,0.099999994,0,0,0,-25.39204025,0,0,0
xxxxxxxx001,Hanzi,3,2.3327,2.5392,0.2065,0.1377,绿,38.75945663,0.021919761,37.93941498,38.77168655,39.64232635,1.702911377,0,0,-0.200197071,0,0.784090638,0.038039219,0.762460828,0.776546299,0.812894166,0.050433338,1.925879717,1.336795092,-1.053367138,1.658604264,0.272855818,0.19696556,39.80500031,0.034768429,8.354588509,0.380894363,20.13906479,0.393575579,-17.26404572,-0.300356954,0.006737099,0.208947733,0.466507971,1.230932713,14.77691269,0.038359497,16.87764359,0.23092702,30.29136848,0.047145966,796.9422607,0.049902368,1107.414673,0.074321039,-26.4270668,-0.053113122,2027.012207,0.020687345,762.5022583,0.216737136,-38.18345261,-0.046257842,2855.477783,0.018120293,1046.336304,0.213654712,-39.84079361,-0.060269814,-27.89611435,-0.036181927,35.74414063,0.04002535,0.046306696,0.276523501,-0.034299117,-0.08844918,0.261960179,0.164177686,40.28198242,0.034460817,8.128653526,0.453837216,16.49150467,0.400086045,-15.08929729,-0.242195174,0,0,0,0,0,10.52631569,7.692307949,0.119999997,0,0,0,-24.51436424,0,0,0
xxxxxxxx001,Hanzi,4,2.6769,3.068,0.3911,0.1377,蓝,31.81495094,0.088081762,31.76841545,32.60505295,33.72953033,1.961114883,15.80697727,3.255006552,324.0793152,0,0.938381255,0.587494433,0.2512784,0.99343276,1.530676603,1.279398203,3.494320631,2.753151417,4.962993145,0,0.267011762,0.423879772,34.31724548,0.07366652,-3.449653149,-4.337638855,0.55049926,11.87723732,-6.223937511,-1.815719962,0.024093578,1.969330668,0.634921193,0.750761092,9.094956398,0.298259526,22.96487999,0.337346584,30.36165619,0.32405448,774.4049072,0.185362086,1263.821777,0.15695034,-4.989746571,-0.922838688,1632.853149,0.05296037,939.9177246,0.188046828,-11.30321217,-0.670884669,2902.703857,0.082777098,465.6355896,0.683950007,-23.79400635,-0.282027453,-10.91501331,-0.641802609,28.12023735,0.264702648,0.07360258,0.250560671,0.002606607,3.903998375,0.304392487,0.385458112,34.85605621,0.067954585,-7.872155666,-1.51211822,-1.696191192,-2.50848031,-9.461583138,-0.972492158,0,0,0,0,0,2.631578922,3.125,0.310000002,0,0,0,-28.3973217,0,0,0
xxxxxxxx001,Hanzi,5,3.2995,3.6727,0.3732,0.2315,绿,37.7726593,0.055698048,35.47784424,38.51188278,39.57303238,4.095188141,23.89771652,0,-30.29107285,0,0.653244734,0.267293751,0.428079635,0.717023492,0.78665334,0.358573705,3.631610394,2.240117788,-2.803963661,2.951345921,0.365118951,0.406410724,38.25201797,0.182392865,14.12499809,0.635103583,10.95627022,0.45639348,-5.508953571,-1.602330565,0.012108271,0.580388367,0.499966711,1.021705508,13.25747204,0.094097778,17.23821449,0.54161787,33.91391754,0.251276553,731.8031616,0.180176914,1220.109985,0.146683425,-24.14198875,-0.261031479,1853.380737,0.076985955,868.4697876,0.183846161,-37.73771667,-0.150072098,2842.450684,0.067330673,855.4912109,0.630175948,-43.64551544,-0.101366334,-28.83509064,-0.097463839,39.13128662,0.149871841,0.065270983,0.618695319,-0.026514014,-0.30626452,0.348656595,0.435466409,37.1129837,0.188037336,13.9239645,0.696813881,12.45424461,0.310841084,-4.877089977,-1.89377439,0,0,0,0,0,5.55555582,3.333333492,0.289999992,0,0,0,-25.75683403,0,0,0
xxxxxxxx001,Hanzi,6,3.7734,4.0109,0.2375,0.1007,黄,32.15275955,0.041001588,32.39009476,32.44902039,32.76969528,0.379600525,94.06361389,0,8.303032875,0,0.965848625,0.111211315,0.868872702,1.014256716,1.05161953,0.182746828,1.969203949,3.320046425,1.414479852,0,0.319500893,0.382750183,45.89608765,0.031387858,4.522978783,0.541163921,-16.2326889,-0.114018649,-23.98160362,-0.410717964,0.0069063,0.580890596,0.421089798,0.466458023,10.06661129,0.268200248,22.91385841,0.537015975,40.34262085,0.183760241,763.6118164,0.335801899,1640.670288,0.122244217,3.086382627,1.623258471,1372.35083,0.099387027,1219.339722,0.100443676,-6.591189384,-1.488733411,3016.640381,0.081168614,797.3676147,0.41759789,-34.01663971,-0.161295861,-8.387769699,-0.346102417,36.20813751,0.094771601,0.071507677,0.258462876,-0.018728541,-0.634114504,0.327768534,0.546391904,45.7821312,0.031124316,3.706002712,0.5452196,-15.67053223,-0.111826994,-29.17349052,-0.197427854,0,0,0,0,0,4.545454502,6.25,0.149999991,0,0,0,-26.5915184,0,0,0
xxxxxxxx001,Hanzi,7,4.1436,4.414,0.2704,0.1327,蓝,33.59901047,0.025063977,32.85040665,33.24299622,34.40790558,1.557498932,18.69430542,0,6.02729845,0,1.030820966,0.390800536,0.605056822,1.089076281,1.459080338,0.854023516,3.219831228,0,-6.087677956,0,0.331637055,0.228689656,42.71703339,0.103597976,-1.78072536,-10.41174316,-12.85771656,-0.471999079,-12.13377953,-0.508131623,0.006347202,0.61767143,0.44993937,0.571042538,11.12458134,0.035133041,18.09531784,0.444776446,37.58911896,0.355652988,737.4845581,0.216923296,1389.975464,0.174623355,-2.751768827,-1.621616721,1545.301025,0.119807467,935.0440063,0.14629595,-12.30640793,-0.632842243,2845.136719,0.090838857,663.0686646,0.349465847,-35.71892548,-0.39611581,-9.071365356,-0.430246234,33.22639847,0.272708803,0.082847692,0.195725843,-0.002859812,-4.318165779,0.366642743,0.190087482,42.36275482,0.108139932,-8.932500839,-1.676319003,-14.70086575,-0.304185599,-11.81092548,-0.420183688,0,0,0,0,0,3.846153975,5.000000477,0.189999998,0,0,0,-27.16730118,0,0,0
xxxxxxxx001,Hanzi,8,4.5157,4.7522,0.2365,0.1017,红,32.71856689,0.014323998,32.23805237,32.6836586,33.07099915,0.832946777,15.60348606,0,15.33348179,0,0.645773768,0.16154328,0.551987708,0.658648908,0.747566462,0.195578754,0.610345602,2.211221695,1.539497256,0,0.285791248,0.523531556,47.51394272,0.085541241,24.48737144,0.221040592,2.402212381,2.12824297,-21.35331726,-0.291296124,0.007513309,0.683850348,0.268378437,0.582942963,11.58976555,0.065622859,22.77678299,0.114894241,54.55335617,0.060373753,483.1907959,0.314907193,1472.660889,0.084263355,-2.476254225,-3.129656315,1478.143188,0.223238975,1078.893311,0.084677033,-30.71239471,-0.236549452,2784.003174,0.116789229,1002.069702,0.179262295,-48.71540833,-0.043340798,-34.51401138,-0.048735034,48.77579498,0.042375386,0.088131569,0.193796337,-0.048663862,-0.152101651,0.314050317,0.67979604,49.22259521,0.062761724,27.5616436,0.030592225,0.461750001,9.613471985,-23.37330818,-0.263574094,0,0,0,0,0,4.545454502,6.25,0.149999991,0,0,0,-26.40221405,0,0,0
xxxxxxxx001,Hanzi,9,5.1613,5.4177,0.2564,0.4091,蓝,33.56214905,0.012299703,33.13651657,33.38668823,34.09012222,0.953605652,4.40696764,0,8.278783798,0,1.013332486,0.428376585,0.488496006,1.172629118,1.398065567,0.909569561,10.51485443,0,-3.967946291,0,0.4317922,0.535522878,41.55699921,0.039594546,2.776255608,5.120273113,0.115238488,93.34612274,-8.810952187,-0.943516433,0.019470979,1.135160208,0.617622614,0.534282267,9.294849396,0.369695514,20.60100174,0.273388118,38.44041443,0.258746713,703.8092651,0.235771954,1274.716919,0.104941972,-6.764180183,-1.282189965,1729.917236,0.04967143,1003.510498,0.323981971,-21.26306152,-0.409589767,2930.761719,0.097960584,727.7909546,0.414125323,-35.37747955,-0.311359733,-20.80629921,-0.443877548,37.04843903,0.175852925,0.071057998,0.384365201,-0.017437795,-0.520407557,0.482775509,0.517120779,41.03044128,0.03395915,5.820092678,2.609326601,1.357101321,8.917805672,-7.582849979,-1.221669197,0,0,0,0,0,4.166666985,5.55555582,0.170000002,0,0,0,-25.33063316,0,0,0
xxxxxxxx001,Hanzi,10,5.4815,5.7679,0.2864,0.0638,绿,37.68968964,0.043006491,36.33231735,38.00662231,39.14532852,2.813011169,32.17061615,0,-38.19620895,0,0.829059422,0.185529202,0.68827343,0.819724858,0.982554793,0.294281363,0.438951731,3.261712074,3.057707071,0,0.446315646,0.382825822,40.33475876,0.111482218,10.07603836,0.722855687,15.33243084,0.737793982,-15.09783459,-0.389475226,0.011628422,0.576590896,0.352312028,0.440565586,12.88670921,0.140089124,17.43434334,0.294673383,31.28285789,0.27060008,713.7537842,0.109260775,1156.544434,0.119493201,-24.35564423,-0.228084788,1865.066528,0.065100938,701.3114014,0.277563661,-34.93243027,-0.144908026,2834.830078,0.026756117,596.2374878,0.25922206,-39.12083817,-0.124709375,-27.10068512,-0.134172499,34.50578308,0.155493826,0.079281293,0.216693848,-0.034279983,-0.219252929,0.433568925,0.322822392,38.24750137,0.061523005,9.276276588,0.813575447,20.57198715,0.281960964,-15.10247231,-0.424003422,0,0,0,0,0,3.70370388,4.761904716,0.199999988,0,0,0,-23.90419769,0,0,0
xxxxxxxx001,Hanzi,11,5.8397,6.0852,0.2455,0.0718,红,33.033741,0.028119484,32.21351242,32.72044754,33.796875,1.583362579,30.37872505,0,15.94015789,0,0.559483409,0.308044314,0.41169548,0.556807756,0.710252583,0.298557103,15.61876297,0,-3.336195946,0,0.383646488,0.631692231,42.50762558,0.102212884,29.6727314,0.115390837,8.216169357,0.778791368,-13.21538544,-0.670239627,0.009339825,0.591996491,0.313366264,0.569827378,10.4002161,0.203480721,19.21030998,0.295855731,55.0998764,0.037275825,650.1021118,0.274821192,1331.119751,0.107762054,-16.23296928,-0.741609395,1820.823364,0.216887861,1061.484863,0.108053207,-42.96236801,-0.249156699,3018.354004,0.118760943,973.4588623,0.175977483,-52.19691849,-0.062759921,-34.36573029,-0.127625912,46.59642029,0.096134454,0.059821095,0.451683104,-0.043347124,-0.181984857,0.426194817,0.650878906,43.64575577,0.092983536,29.56759834,0.129346758,6.843645096,1.004084349,-15.53219604,-0.468895435,0,0,0,0,0,4.347826481,5.882352829,0.159999996,0,0,0,-26.83667755,0,0,0
xxxxxxxx001,Hanzi,12,6.142,6.4205,0.2785,0.0568,黄,32.81468964,0.04061006,31.53402328,32.43576431,34.15515518,2.621131897,30.71200562,0,82.24583435,0,0.721874297,0.501318872,0.341229081,0.742434144,1.08575666,0.744527578,14.67152309,0,-5.92612648,0,0.467198133,0.74016726,41.32105637,0.116919734,9.950735092,0.930688977,-7.906490326,-0.828337073,-18.62120819,-0.506134808,0.025009532,1.133623362,1.714573264,0.967809856,6.842140198,0.451359957,24.50809097,0.218189701,40.09819031,0.092531703,780.7313843,0.326002002,1454.601074,0.173171476,-3.531585932,-1.948155761,1609.435303,0.132090554,1472.445313,0.345918387,-23.70012665,-0.356746554,3069.423828,0.117724404,869.0265503,0.356784016,-37.40282822,-0.200775355,-12.70939636,-0.547011673,35.50514984,0.162728846,0.079425149,0.188659519,-0.017765574,-0.546820641,0.579516292,0.612859368,43.11676407,0.073180199,7.033041477,1.220894456,-9.961596489,-0.561720312,-22.65114212,-0.290814638,0,0,0,0,0,3.846153975,5.000000477,0.189999998,0,0,0,-28.54354858,0,0,0
xxxxxxxx001,STT,1,1.8797,2.1691,0.2894,1.8797,黄,36.59983826,0.040870667,35.31757736,36.03042603,38.09328842,2.77571106,38.13403702,0,13.38047981,0,1.310859561,0.280364454,1.007350802,1.299206138,1.667868257,0.660517454,19.16109085,0,-6.174838066,0,0.88176775,0.315323234,41.00565338,0.074677773,-0.234387472,-39.20612335,-14.88456535,-0.383376271,-31.67852974,-0.441731989,0.014236495,0.794750988,0.700777531,1.145574093,10.12376308,0.215422288,-4.207970142,-1.121472001,28.35570145,0.153999329,545.7779541,0.253266811,1399.746338,0.096206278,-5.792328835,-0.624130368,1399.397705,0.136197045,1088.195557,0.158398151,-14.3449564,-0.766827047,2825.42041,0.103048161,845.1682739,0.529085875,-37.53797913,-0.201036215,-13.09998417,-0.516689777,30.96310425,0.095497504,0.068298221,0.320507556,-0.027695246,-0.389264047,0.980926394,0.249821886,40.69421768,0.079881907,-2.65959239,-3.236394167,-17.26745033,-0.161652908,-37.61991119,-0.251316637,0,0,0,0,0,3.70370388,4.761904716,0.199999988,0,0,0,-21.62097168,0,0,0
xxxxxxxx001,STT,2,2.2868,2.4804,0.1936,0.1177,红,34.66734695,0.006795835,34.42576599,34.65415955,34.88083267,0.455066681,9.06162262,0,15.38948154,0,1.051477313,0.19667235,0.819282055,1.051955104,1.272109032,0.452826977,10.34557819,0,-4.13867712,0,0.435384214,0.72001791,46.18722534,0.0590575,14.1685276,0.256404817,-6.536710739,-1.079355001,-29.85504913,-0.394977093,0.005677665,0.503665149,0.337417275,0.11360395,11.97220898,0.110482834,6.623532295,0.335452139,41.44994354,0.117690831,940.1524658,0.030529438,1224.662842,0.057535715,-6.524639606,-0.756647587,2035.616943,0.120614976,2102.362305,0.3885203,-35.91241837,-0.149892375,3156.959229,0.119393133,1152.664063,0.639690578,-41.45853806,-0.145049617,-24.57312202,-0.121233381,32.47956085,0.148974776,0.108409114,0.08844284,-0.040777385,-0.119456977,0.610044718,0.684878767,46.86338425,0.052883193,12.35682774,0.251132071,-10.83271599,-0.391899109,-36.84859085,-0.211032525,0,0,0,0,0,5.55555582,8.333333969,0.109999999,0,0,0,-23.78223801,0,0,0
xxxxxxxx001,STT,3,2.5612,3.0191,0.4579,0.0808,绿,37.10555267,0.079424746,33.89125824,38.38366699,39.66047287,5.76921463,24.45278168,0,-33.5217247,0,1.076038957,0.179100186,0.869845867,1.140393138,1.252291679,0.382445812,0.08301989,2.357444048,4.108177662,1.167114377,0.540673912,0.462494791,35.69669342,0.087591663,-4.009993076,-1.927564144,26.44538498,0.340606987,-8.449036598,-0.845932186,0.010122898,0.60267663,0.37477088,0.649417877,12.40329361,0.211677596,18.68220139,0.521776497,22.96971703,0.335394263,638.2229614,0.281856984,1326.747314,0.14428696,-16.96618462,-0.939014971,1748.170166,0.073428862,965.1896362,0.721408963,-27.18083191,-0.149965003,2698.301758,0.085687302,951.578064,0.470366865,-27.93620872,-0.300023645,-19.96714783,-0.170457825,26.81670761,0.327305526,0.076158069,0.366998702,-0.027982917,-0.242917001,0.549876094,0.470343173,36.2571106,0.080205634,-3.898262739,-2.112734795,27.11042976,0.350958645,-8.666609764,-0.879522145,0,0,0,0,0,4.545454502,2.631578922,0.370000005,0,0,0,-22.67517471,0,0,0
xxxxxxxx001,STT,4,3.3254,3.7106,0.3852,0.3063,蓝,33.65546417,0.056426257,33.24131393,33.6178093,34.54098511,1.299671173,125.4976349,72.26276398,11.54603958,0,1.124241948,0.486257702,0.530818939,1.23585701,1.702729702,1.171910763,14.82511616,0,-5.59854269,0,0.464939386,0.569117308,35.60072327,0.135024279,-0.622562706,-23.1490612,-0.040382829,-228.6524506,-8.954176903,-1.099699974,0.008677279,0.626813769,0.620786369,0.66972208,9.106697083,0.444053024,18.92212677,0.374860346,30.52602386,0.227946967,673.401062,0.306589037,1193.559814,0.120071299,-1.364658475,-4.648245811,1584.347778,0.066180974,864.5986938,0.200031519,-14.60958099,-0.551221609,2761.312744,0.052978095,753.7555542,0.747556031,-27.35318184,-0.326507837,-13.82091808,-0.398330539,27.46433258,0.199628517,0.093030356,0.209552854,-0.007200556,-1.578624964,0.515069187,0.516449869,34.80253601,0.13852711,-2.511989832,-5.905173779,-1.125595331,-8.603378296,-12.32101345,-0.545815229,0,0,0,0,0,2.702702761,3.225806475,0.299999982,0,0,0,-25.38547707,0,0,0
xxxxxxxx001,STT,5,4.4738,4.829,0.3552,0.7632,绿,38.06539917,0.165928319,37.74814224,39.82682037,41.64326477,3.895122528,364.0713196,0,-29.81475067,0,1.233840942,0.359635442,0.75954926,1.448150635,1.556324244,0.796774983,6.528586388,2.814531326,0.031464696,1.467679381,0.79492569,0.441283524,31.70786667,0.12137688,-3.313366413,-2.87590003,26.70767021,0.170007959,-7.495181084,-2.034565926,0.047997985,2.467847347,0.861703813,1.085938454,11.81878471,0.431861103,17.11393356,1.285235763,11.32743073,1.033546209,806.170105,0.311122,1195.44519,0.115766041,-23.75473595,-0.618998587,1845.205811,0.12874715,843.6542969,0.733527362,-29.67982101,-0.251099646,2759.856445,0.057180494,923.2504883,0.305605769,-27.14847755,-0.153740212,-19.43763351,-0.095166206,25.0089035,0.199376956,0.071531348,0.262260735,-0.021930767,-0.414096057,0.721711099,0.366583765,30.61907387,0.10933093,-3.343074799,-3.131086111,26.36279869,0.179258034,-6.499874115,-2.55061245,0,0,0,0,0,5.882352829,3.571428537,0.269999981,0,0,0,-19.41129112,0,0,0
xxxxxxxx001,STT,6,4.9647,5.3259,0.3612,0.1357,蓝,34.63512039,0.062788703,33.23921967,34.32401276,36.55875778,3.319538116,0.33954522,0,0,0,1.289357543,0.469330668,0.573518395,1.374925613,1.877158642,1.303640246,0,0,-0.044782523,0,0.451477468,0.410900325,42.46902847,0.056298714,-4.739681244,-3.177084208,-2.130635738,-3.236559868,-11.25853539,-0.800304651,0.00734054,0.412553787,0.323574036,0.575456321,11.22417736,0.209712565,16.24237251,0.66639775,33.53664017,0.215614453,842.8311157,0.072444864,1224.472046,0.191225514,-8.266022682,-1.45396018,1651.961426,0.028205456,909.7852783,0.2095474,-15.6724329,-0.850475311,2913.831787,0.031101158,611.7957153,0.487220168,-34.07379532,-0.359750271,-12.7520895,-0.524161458,33.33591461,0.18679744,0.096051693,0.163940966,0.000254365,41.54716873,0.497250646,0.391287029,42.70311737,0.058442011,-10.19374847,-0.977353513,-4.831007957,-0.783569872,-14.43804359,-0.427047431,0,0,0,0,0,0,3.448276043,0.280000001,0,0,0,-22.76976967,0,0,0
xxxxxxxx001,STT,7,5.8896,6.2209,0.3313,0.5637,黄,34.95055389,0.03482917,33.87083817,34.5912056,36.14833832,2.277500153,19.74071693,0,22.87788582,0,1.188941717,0.368552566,0.770041764,1.152130961,1.693210006,0.923168242,9.023650169,0,-5.928958416,0,0.633236051,0.486262262,43.40338516,0.036729526,7.248383045,1.109786868,-10.84694576,-1.186875939,-26.40300751,-0.444207013,0.007398799,0.465484649,0.977730334,1.376787543,11.14598751,0.128908247,10.59909725,0.726837695,37.25201035,0.090897359,534.3416138,0.400041044,1591.208984,0.071328111,-6.944426537,-1.615806222,1374.151367,0.165872574,1082.891602,0.102631003,-14.21896172,-0.921069801,2752.414063,0.118160971,856.4240723,0.521524549,-38.3322258,-0.148566991,-16.09979057,-0.401527792,34.19015121,0.054469828,0.092242748,0.169203788,-0.025856324,-0.553920984,0.700553238,0.512735724,43.82527542,0.023052834,4.539546967,1.288404703,-15.39341354,-0.621705353,-30.45006752,-0.290737122,0,0,0,0,0,3.125,3.846153975,0.25,0,0,0,-23.17903709,0,0,0
xxxxxxxx001,STT,8,6.3166,6.6239,0.3073,0.0957,红,34.11162949,0.026818926,33.25117493,33.7465477,35.19006348,1.93888855,14.891922,0,15.10715485,0,0.763387501,0.311597407,0.575007081,0.741395295,1.021413207,0.446406126,2.24020052,3.372564554,4.837629795,0,0.363002479,0.687955916,44.50683212,0.136902839,21.58929062,0.227872595,10.13196468,1.07493937,-17.44007492,-0.751906097,0.007293649,0.567323625,0.265267432,0.377520859,12.04813766,0.103651397,14.52309895,0.267148852,45.41131592,0.106814563,697.5032349,0.194784671,1380.617554,0.058469053,-21.87304878,-0.275090724,1966.677246,0.163612425,1154.261475,0.124411501,-39.98862457,-0.136081025,2950.818848,0.098153956,1289.718018,0.430547118,-44.43178177,-0.073162898,-32.33348465,-0.0992034,42.21672058,0.080887668,0.092685625,0.099341407,-0.042015508,-0.226765141,0.411048591,0.775473654,46.99327469,0.081897944,22.90420341,0.186000541,8.08902359,1.394010782,-22.31951904,-0.418321937,0,0,0,0,0,3.448276043,4.347826481,0.219999999,0,0,0,-24.59919167,0,0,0
