Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,slopeV500-1500_sma3nz_stddevNorm,158,-0.22771057968741326,0.004009020136524892,ok,0.051544544612462904,False,True
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,jitterLocal_sma3nz_stddevNorm,158,0.2201319312043003,0.005448958510107859,ok,0.06190811568981141,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc1_sma3_amean,158,-0.21988441627786337,0.005502943616872125,ok,0.06190811568981141,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,158,0.21247307531337156,0.007357544191826385,ok,0.07675207199335288,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,shimmerLocaldB_sma3nz_amean,158,0.2113746065696218,0.007675207199335288,ok,0.07675207199335288,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,158,0.20955824747208146,0.008227239181284344,ok,0.07794226592795694,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F2amplitudeLogRelF0_sma3nz_stddevNorm,158,-0.1960466046711158,0.013560277006859982,ok,0.12204249306173985,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,spectralFluxUV_sma3nz_amean,158,0.19326697670496268,0.014973350422087786,ok,0.1283430036178953,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F1bandwidth_sma3nz_amean,158,-0.18947789563997755,0.017105597559371934,ok,0.13995488912213402,False,True
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,StddevUnvoicedSegmentLength,158,0.18366859296128074,0.020886262845122523,ok,0.16345770922269803,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F2amplitudeLogRelF0_sma3nz_amean,158,-0.18201165573149525,0.02208878598263622,ok,0.16566589486977165,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,slopeUV500-1500_sma3nz_amean,158,-0.1760806032088784,0.02689454493057315,ok,0.18883387143492508,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F1frequency_sma3nz_stddevNorm,158,0.17564983517377875,0.0272760036517114,ok,0.18883387143492508,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,jitterLocal_sma3nz_amean,158,0.17423508311288047,0.028561506274275096,ok,0.19041004182850066,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc1V_sma3nz_amean,158,-0.17070580915451067,0.03199550239712165,ok,0.20568537255292488,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,HNRdBACF_sma3nz_amean,158,-0.16893508722022518,0.03384653419175536,ok,0.21008193636261946,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,jitterLocal_sma3nz_stddevNorm,158,0.16532062389044647,0.03790748496793716,ok,0.2220476995684537,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,158,0.16446873017635721,0.038922208710675206,ok,0.2220476995684537,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F1amplitudeLogRelF0_sma3nz_amean,158,-0.16401235854380938,0.03947514658994732,ok,0.2220476995684537,False,True
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,equivalentSoundLevel_dBp,158,-0.16006360103186587,0.04454089640636515,ok,0.24295034403471905,False,True
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,spectralFlux_sma3_stddevNorm,158,0.15541431698660854,0.051190365963626513,ok,0.2710078198074345,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,MeanUnvoicedSegmentLength,158,0.15305418243239258,0.05486892796019002,ok,0.28218305808097727,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_stddevFallingSlope,158,-0.15179184440156485,0.05692437830728955,ok,0.28462189153644774,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F1frequency_sma3nz_stddevNorm,158,-0.14755270401792106,0.06429598207433763,ok,0.3034770107627059,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,158,0.14670066128249556,0.06586800058099083,ok,0.3034770107627059,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F2bandwidth_sma3nz_stddevNorm,158,0.1464998577641745,0.06624301478360528,ok,0.3034770107627059,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc4_sma3_stddevNorm,158,0.14586541785066082,0.06743933572504575,ok,0.3034770107627059,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F1bandwidth_sma3nz_stddevNorm,158,0.14024756639826944,0.07881831345686728,ok,0.3460316200545393,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,logRelF0-H1-A3_sma3nz_stddevNorm,158,0.13211198142871702,0.09798597949429558,ok,0.4136949942853337,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F1amplitudeLogRelF0_sma3nz_amean,158,-0.12996580923263748,0.10361313800265673,ok,0.4136949942853337,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,loudnessPeaksPerSec,158,-0.1297601462823206,0.10416546516881026,ok,0.4136949942853337,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,loudness_sma3_meanRisingSlope,158,0.1292550950089677,0.10553165703710503,ok,0.4136949942853337,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,158,0.12918511802531038,0.10572205409514082,ok,0.4136949942853337,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,slopeV500-1500_sma3nz_stddevNorm,158,-0.12703408639723499,0.11170739639259612,ok,0.4177666032017207,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F3amplitudeLogRelF0_sma3nz_amean,158,-0.1268575264747936,0.11221020731359498,ok,0.4177666032017207,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,StddevVoicedSegmentLengthSec,158,0.1263291982625956,0.11372535309380175,ok,0.4177666032017207,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F2frequency_sma3nz_stddevNorm,158,-0.12543652988420992,0.11632155660619091,ok,0.41875760378228727,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,slopeV0-500_sma3nz_amean,158,-0.1237147433898372,0.12145914675271187,ok,0.42867934148015957,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,158,0.12036688160443632,0.13194985141222362,ok,0.4567494856576972,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F1bandwidth_sma3nz_amean,158,0.1177565499692643,0.14060128616213916,ok,0.47751380206009525,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_meanFallingSlope,158,-0.11622715231206893,0.14586712163835416,ok,0.4862237387945139,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc3V_sma3nz_amean,158,0.11526803852704812,0.14924488619363227,ok,0.4884378093609783,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc3_sma3_amean,158,0.11354304764096643,0.1554681686781981,ok,0.49454405641544114,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F3frequency_sma3nz_stddevNorm,158,0.11323340822898903,0.1566056178648897,ok,0.49454405641544114,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,MeanUnvoicedSegmentLength,158,0.11248132886204856,0.1593943651194289,ok,0.49467216761202065,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,spectralFluxV_sma3nz_stddevNorm,158,0.11150223850285765,0.16308041307389792,ok,0.4975334636152818,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,HNRdBACF_sma3nz_stddevNorm,158,0.11072640672752637,0.16604615838660494,ok,0.49813847515981485,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,StddevUnvoicedSegmentLength,158,0.1088083325522942,0.17355047331592285,ok,0.5094302339818522,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F2amplitudeLogRelF0_sma3nz_stddevNorm,158,-0.10778129529606245,0.1776704301789369,ok,0.5094302339818522,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudnessPeaksPerSec,158,-0.10762576333092395,0.17830058189364825,ok,0.5094302339818522,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_stddevNorm,158,0.10631081126202561,0.18369418128316853,ok,0.5166398848589114,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F3amplitudeLogRelF0_sma3nz_amean,158,-0.10524386218185193,0.18815773622838033,ok,0.5210521926324378,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,spectralFluxV_sma3nz_amean,158,0.1028737721701536,0.19835546405266835,ok,0.5375339698174479,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,logRelF0-H1-A3_sma3nz_amean,158,-0.10248129256616248,0.20008208876538341,ok,0.5375339698174479,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,spectralFlux_sma3_amean,158,-0.10085069666769331,0.20737190335447825,ok,0.5418084817760318,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_percentile20.0,158,-0.10071166051703918,0.20800220101616648,ok,0.5418084817760318,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,hammarbergIndexUV_sma3nz_amean,158,0.09992165460987411,0.2116096895931452,ok,0.5418084817760318,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F3bandwidth_sma3nz_amean,158,-0.09925626636282456,0.21468269395023792,ok,0.5418084817760318,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,slopeV0-500_sma3nz_stddevNorm,158,0.09881814959557866,0.21672339271041272,ok,0.5418084817760318,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_stddevRisingSlope,158,-0.09765757829250113,0.2221959144692197,ok,0.5449751206711362,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F2amplitudeLogRelF0_sma3nz_amean,158,-0.0965594283568262,0.22746367021745664,ok,0.5449751206711362,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,spectralFluxV_sma3nz_amean,158,-0.09609754555126333,0.2297054235884826,ok,0.5449751206711362,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,logRelF0-H1-A3_sma3nz_amean,158,0.09575820308187022,0.23136231392680062,ok,0.5449751206711362,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc3V_sma3nz_amean,158,0.09539840482902037,0.23312824606487492,ok,0.5449751206711362,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc2V_sma3nz_stddevNorm,158,-0.09440047219251581,0.2380756897771405,ok,0.5494054379472473,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,logRelF0-H1-H2_sma3nz_stddevNorm,158,0.09284272368675259,0.2459444503847579,ok,0.5603797603703344,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,alphaRatioUV_sma3nz_amean,158,-0.09209828396034826,0.24976796310742724,ok,0.5619779169917113,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,shimmerLocaldB_sma3nz_stddevNorm,158,0.09145750859129773,0.2530918222671604,ok,0.562426271704801,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,slopeV0-500_sma3nz_stddevNorm,158,0.0894662281285395,0.26361529421007035,ok,0.5763369094456775,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_percentile50.0,158,-0.08906797203598786,0.2657553526888402,ok,0.5763369094456775,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,loudness_sma3_percentile80.0,158,0.08664519691675324,0.2790292957375298,ok,0.597919919437564,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,spectralFlux_sma3_amean,158,0.08473756349270338,0.28979001444425834,ok,0.6065764278964487,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_amean,158,-0.08473428591644659,0.28980873777274774,ok,0.6065764278964487,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F3frequency_sma3nz_stddevNorm,158,-0.08381994648502625,0.29506345926251437,ok,0.6104761226120987,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F3amplitudeLogRelF0_sma3nz_stddevNorm,158,-0.08285140652030007,0.300698199951593,ok,0.6150644999009858,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,loudness_sma3_meanFallingSlope,158,-0.07983004720403919,0.3187292029010232,ok,0.6366210462209662,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,alphaRatioUV_sma3nz_amean,158,-0.07968706216229456,0.3195995391114622,ok,0.6366210462209662,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc1V_sma3nz_amean,158,0.07931894567571478,0.3218473067005995,ok,0.6366210462209662,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F2frequency_sma3nz_stddevNorm,158,0.07867999069001869,0.325773052595451,ok,0.6373820594258824,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc1V_sma3nz_stddevNorm,158,-0.07672674625673957,0.33796411597604925,ok,0.6541240954375146,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,logRelF0-H1-H2_sma3nz_stddevNorm,158,-0.07471425688964428,0.35082442874851394,ok,0.671791459305665,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F3bandwidth_sma3nz_stddevNorm,158,0.07393068323397108,0.35591367283161746,ok,0.6743627485230647,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,logRelF0-H1-H2_sma3nz_amean,158,-0.07230351142999736,0.36662840490614335,ok,0.6874282591990187,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,slopeV500-1500_sma3nz_amean,158,0.07170054718958742,0.37064890932400385,ok,0.687802099776502,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc2V_sma3nz_amean,158,0.0709673100999606,0.37557443056841844,ok,0.6898305867583197,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc4_sma3_amean,158,0.07009716152056943,0.3814713277880807,ok,0.6935842323419649,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,logRelF0-H1-A3_sma3nz_stddevNorm,158,-0.0658442217868964,0.41109414002174505,ok,0.7348579230392288,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,158,-0.06566983746234717,0.41233694570534507,ok,0.7348579230392288,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc4V_sma3nz_amean,158,0.05964625113522443,0.45660325471470065,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,158,-0.059469787437305945,0.45793871657718066,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc2_sma3_stddevNorm,158,-0.05878522998848422,0.4631398757560994,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,logRelF0-H1-H2_sma3nz_amean,158,-0.058048950421307074,0.4687702213100724,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F1amplitudeLogRelF0_sma3nz_stddevNorm,158,0.05804170153578106,0.46882583952707757,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc1_sma3_amean,158,0.05790737847497963,0.46985710846579953,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,loudness_sma3_percentile80.0,158,-0.057593957999776256,0.4722682232745904,ok,0.7871137054576507,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,158,-0.05692469924069538,0.47743928909900124,ok,0.7884318535579837,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,spectralFlux_sma3_stddevNorm,158,-0.05404500134070657,0.5000353534679868,ok,0.8077978583556359,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,158,0.05313839165509257,0.5072637721398583,ok,0.8077978583556359,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc3V_sma3nz_stddevNorm,158,-0.05308824410061209,0.5076651799852031,ok,0.8077978583556359,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc4V_sma3nz_amean,158,-0.052251670651761,0.5143858383833426,ok,0.8077978583556359,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F1amplitudeLogRelF0_sma3nz_stddevNorm,158,-0.052134374063487386,0.515331795185066,ok,0.8077978583556359,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc3_sma3_stddevNorm,158,-0.05204005725942749,0.5160930761716562,ok,0.8077978583556359,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F2bandwidth_sma3nz_amean,158,-0.05087174588010508,0.5255708007960428,ok,0.8155408977869629,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_amean,158,-0.04656061465464727,0.5612903961439102,ok,0.8570491822792814,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F3frequency_sma3nz_amean,158,-0.0463273167069395,0.5632560468607049,ok,0.8570491822792814,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,alphaRatioV_sma3nz_amean,158,0.045930762338387394,0.5666047371735249,ok,0.8570491822792814,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,MeanVoicedSegmentLengthSec,158,0.04530700167665397,0.5718911162876732,ok,0.8578366744315098,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,hammarbergIndexV_sma3nz_amean,158,-0.04434867401222164,0.580057895349132,ok,0.8628960426681301,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,hammarbergIndexV_sma3nz_stddevNorm,158,0.04345468844172971,0.5877248162443156,ok,0.8652968324045144,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F2frequency_sma3nz_amean,158,0.04299781397988009,0.5916608625769082,ok,0.8652968324045144,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,hammarbergIndexUV_sma3nz_amean,158,0.04211041852011693,0.5993399737479634,ok,0.8652968324045144,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,158,-0.04138328545147589,0.6056653731161648,ok,0.8652968324045144,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,slopeUV0-500_sma3nz_amean,158,-0.0413784217207918,0.6057077826831601,ok,0.8652968324045144,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F1bandwidth_sma3nz_stddevNorm,158,0.03803227856621886,0.6351903858372682,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc1_sma3_stddevNorm,158,-0.037539760676613576,0.6395802158765309,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F2bandwidth_sma3nz_amean,158,-0.037511482137497484,0.6398326452741441,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,loudness_sma3_stddevFallingSlope,158,0.037144435183560726,0.6431128410521547,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc3_sma3_stddevNorm,158,0.03705902551163999,0.6438771154881444,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_amean,158,-0.0368398394180349,0.645840172181374,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,158,0.0366363246948398,0.6476650643303639,ok,0.8765391848080112,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,loudness_sma3_amean,158,-0.035565041324451326,0.657305527098032,ok,0.8829477229675057,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,alphaRatioV_sma3nz_amean,158,-0.03366324427278248,0.6745588084459663,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,shimmerLocaldB_sma3nz_amean,158,-0.033314475623684,0.6777416766085687,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,slopeUV500-1500_sma3nz_amean,158,-0.03208787956246974,0.6889806060095863,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,158,0.03183220886501545,0.6913319270745495,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,alphaRatioV_sma3nz_stddevNorm,158,-0.03123364645372482,0.69684822246325,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc2V_sma3nz_stddevNorm,158,0.031174732830566286,0.6973920297319993,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F1frequency_sma3nz_amean,158,-0.02950394247779045,0.7128775624156736,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F2bandwidth_sma3nz_stddevNorm,158,0.02939082832132608,0.7139302819924054,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,slopeUV0-500_sma3nz_amean,158,0.0288979665052186,0.7185234731624014,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,shimmerLocaldB_sma3nz_stddevNorm,158,0.02881682611784428,0.7192806270217356,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc4_sma3_stddevNorm,158,-0.02874684913418695,0.7199338298344191,ok,0.8937109611737616,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,Gap_Before,158,-0.02750559238025321,0.7315536488357031,ok,0.901915457468675,False,False
Dots_minus_Hanzi,Dots,Hanzi,Total_Hesitation_Duration,mfcc3V_sma3nz_stddevNorm,158,0.026230720200073325,0.743551943451811,ok,0.910363068699852,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F3bandwidth_sma3nz_amean,158,0.025005298213405313,0.755143307567061,ok,0.910363068699852,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,spectralFluxV_sma3nz_stddevNorm,158,0.02415222895006984,0.7632450921843122,ok,0.910363068699852,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc2_sma3_stddevNorm,158,-0.024121593866027406,0.7635365243997173,ok,0.910363068699852,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,F2frequency_sma3nz_amean,158,-0.024105098051543015,0.7636934631870981,ok,0.910363068699852,False,False
Dots_minus_Hanzi,Dots,Hanzi,Overall_Accuracy,mfcc4_sma3_amean,158,-0.022745371629044206,0.7766622056404079,ok,0.9136913898565163,False,False
